WellName,TotalProdMonths,OIL_BBL
STRAIN 20 UNIT 2 2027SH,38,1608.6287388518624
LENORAH UNIT 2 0625SH,1,5491.440742756644
LENORAH UNIT 2 0625SH,2,6015.462141161936
LENORAH UNIT 2 0625SH,3,5284.848179761707
LENORAH UNIT 2 0625SH,4,5045.736417036083
LENORAH UNIT 2 0625SH,5,4547.794141552066
LENORAH UNIT 2 0625SH,6,4212.192812174564
LENORAH UNIT 2 0625SH,7,3850.034136350336
LENORAH UNIT 2 0625SH,8,2878.4273996910424
LENORAH UNIT 2 0625SH,9,2488.197002922827
LENORAH UNIT 2 0625SH,10,2887.6844407908484
LENORAH UNIT 2 0625SH,11,2893.252328980031
LENORAH UNIT 2 0625SH,12,2346.7863064468934
LENORAH UNIT 2 0625SH,13,2141.484946970674
LENORAH UNIT 2 0625SH,14,2150.603075522611
LENORAH UNIT 2 0625SH,15,1901.8949607196005
LENORAH UNIT 2 0625SH,16,1816.292949663828
LENORAH UNIT 2 0625SH,17,793.1337169608894
LENORAH UNIT 2 0625SH,18,370.6232322247147
LENORAH UNIT 2 0625SH,19,664.6509964563216
LENORAH UNIT 2 0625SH,20,909.5811454082676
LENORAH UNIT 2 0625SH,21,839.7605106923858
LENORAH UNIT 2 0625SH,22,900.6144543060568
LENORAH UNIT 2 0625SH,23,1048.2659677891286
LENORAH UNIT 2 0625SH,24,875.1649923599597
LENORAH UNIT 2 0625SH,25,580.0851363723599
LENORAH UNIT 2 0625SH,26,541.6040833577164
LENORAH UNIT 2 0625SH,27,603.5180891194709
LENORAH UNIT 2 0625SH,28,495.9177958929408
LENORAH UNIT 2 0625SH,29,647.8494099288013
LENORAH UNIT 2 0625SH,30,382.5788203609958
LENORAH UNIT 2 0625SH,31,470.4444227705711
LENORAH UNIT 2 0625SH,32,91.818916886639
LENORAH UNIT 2 0625SH,33,88.94957573393152
LENORAH UNIT 2 0625SH,34,163.58542663711543
LENORAH UNIT 2 0625SH,35,820.6315696743361
LENORAH UNIT 2 0625SH,36,679.9700900549432
LENORAH UNIT 2 0625SH,37,476.3106313494398
LENORAH UNIT 2 0625SH,38,184.8174518027244
LENORAH UNIT 2 0625SH,39,534.6539014544916
LENORAH UNIT 2 0625SH,40,523.654760369113
LENORAH UNIT 2 0625SH,41,332.5725803829773
LENORAH UNIT 2 0625SH,42,330.9306796122614
LENORAH UNIT 2 0625SH,43,271.2962059884912
LENORAH UNIT 2 0625SH,44,356.7547499866286
LENORAH UNIT 2 0625SH,45,253.93669201461097
LENORAH UNIT 2 0625SH,46,195.90085131877777
LENORAH UNIT 2 0625SH,47,218.54815113121887
LENORAH UNIT 2 0625SH,48,92.4087259013622
LENORAH UNIT 2 0625SH,49,55.95215247779564
LENORAH UNIT 2 0625SH,50,160.10923632107674
LENORAH UNIT 2 0625SH,51,175.98625736605808
LENORAH UNIT 2 0625SH,52,533.219230878138
LENORAH UNIT 2 0625SH,53,152.69677167658244
LENORAH UNIT 2 0625SH,54,131.98969302454356
LENORAH UNIT 2 0625SH,55,129.47104912383367
LENORAH UNIT 2 0625SH,56,150.64041051714213
LENORAH UNIT 2 0625SH,57,87.5149051575778
LENORAH UNIT 2 0625SH,58,70.94787588301682
LENORAH UNIT 2 0625SH,59,42.08367023970954
LENORAH UNIT 2 0625SH,60,105.75116226145192
LENORAH UNIT 2 0625SH,61,129.59857539728736
LENORAH UNIT 2 0625SH,62,90.92623297246334
LENORAH UNIT 2 0625SH,63,648.9493240373391
LENORAH UNIT 2 0625SH,64,25.345846848915976
LENORAH UNIT 2 0625SH,65,18.77824376605221
LENORAH UNIT 2 0625SH,66,21.99828217075726
LENORAH UNIT 2 0625SH,67,84.9962612568679
MCMURRY-CRIM 80 208HL,1,6086.561841465391
MCMURRY-CRIM 80 208HL,2,3817.7986707732207
MCMURRY-CRIM 80 208HL,3,7664.75233309404
MCMURRY-CRIM 80 208HL,4,7177.176203598637
MCMURRY-CRIM 80 208HL,5,5627.470686767168
MCMURRY-CRIM 80 208HL,6,1171.016372183498
MCMURRY-CRIM 80 208HL,7,4876.381909547737
MCMURRY-CRIM 80 208HL,8,6658.453558113146
MCMURRY-CRIM 80 208HL,9,6151.402172151077
MCMURRY-CRIM 80 208HL,10,6324.958123953097
MCMURRY-CRIM 80 208HL,11,5063.381423245258
MCMURRY-CRIM 80 208HL,12,4184.924623115578
MCMURRY-CRIM 80 208HL,13,3592.154319987032
MCMURRY-CRIM 80 208HL,14,2254.498297941319
MCMURRY-CRIM 80 208HL,16,4372.831901442696
MCMURRY-CRIM 80 208HL,17,4573.534338358458
MCMURRY-CRIM 80 208HL,18,4143.297130815367
MCMURRY-CRIM 80 208HL,19,4020.1005025125614
MCMURRY-CRIM 80 208HL,20,3966.2830280434414
MCMURRY-CRIM 80 208HL,21,4108.2833522450965
MCMURRY-CRIM 80 208HL,22,3731.323283082076
MCMURRY-CRIM 80 208HL,23,4531.042308315772
MCMURRY-CRIM 80 208HL,24,4700.837520938022
MCMURRY-CRIM 80 208HL,25,4664.613389528286
MCMURRY-CRIM 80 208HL,26,4119.306208461663
MCMURRY-CRIM 80 208HL,27,3837.116617570611
MCMURRY-CRIM 80 208HL,28,4097.908899335386
MCMURRY-CRIM 80 208HL,29,3110.2177554438854
MCMURRY-CRIM 80 208HL,30,2323.877451775004
MCMURRY-CRIM 80 208HL,31,2548.0737018425457
MCMURRY-CRIM 80 208HL,32,2667.531204409142
MCMURRY-CRIM 80 208HL,33,2485.97827848922
MCMURRY-CRIM 80 208HL,34,2241.876046901172
MCMURRY-CRIM 80 208HL,35,2117.036796887664
MCMURRY-CRIM 80 208HL,36,2133.333333333333
MCMURRY-CRIM 80 208HL,37,2098.881504295672
MCMURRY-CRIM 80 208HL,38,1969.2008429242987
MCMURRY-CRIM 80 208HL,39,1208.183776022972
MCMURRY-CRIM 80 208HL,40,2197.438806937915
MCMURRY-CRIM 80 208HL,41,1979.2294807370176
MCMURRY-CRIM 80 208HL,42,1381.0990436051222
MCMURRY-CRIM 80 208HL,43,1240.8710217755442
MCMURRY-CRIM 80 208HL,44,1561.3551629113306
MCMURRY-CRIM 80 208HL,45,1475.1175230993676
MCMURRY-CRIM 80 208HL,46,1549.078726968174
MCMURRY-CRIM 80 208HL,47,1550.9807100016208
MCMURRY-CRIM 80 208HL,48,1403.685092127303
MCMURRY-CRIM 80 208HL,49,831.9014426973577
MCMURRY-CRIM 80 208HL,50,549.1976009077646
MCMURRY-CRIM 80 208HL,51,507.537688442211
MCMURRY-CRIM 80 208HL,52,1871.291943588912
MCMURRY-CRIM 80 208HL,53,1627.470686767169
MCMURRY-CRIM 80 208HL,54,1283.8385475765924
MCMURRY-CRIM 80 208HL,55,1356.113902847571
MCMURRY-CRIM 80 208HL,56,1186.5780515480626
MCMURRY-CRIM 80 208HL,57,164.69443994164368
MCMURRY-CRIM 80 208HL,58,183.5845896147404
MCMURRY-CRIM 80 208HL,59,237.31561030961257
STRAIN 19 UNIT 1 1922SH,1,4002.1916044215927
STRAIN 19 UNIT 1 1922SH,2,5352.566622607576
STRAIN 19 UNIT 1 1922SH,3,5925.778076320251
STRAIN 19 UNIT 1 1922SH,4,5072.610826154384
STRAIN 19 UNIT 1 1922SH,5,4385.989828231455
DOOLITTLE 4 101,1,2682.806163828061
DOOLITTLE 4 101,2,20212.88229599979
DOOLITTLE 4 101,3,18476.58826709921
DOOLITTLE 4 101,4,16167.62158909557
DOOLITTLE 4 101,5,8158.621772231378
DOOLITTLE 4 101,6,9473.290078399566
DOOLITTLE 4 101,7,10916.934829814509
DOOLITTLE 4 101,8,9563.17923763179
DOOLITTLE 4 101,9,8728.278785024722
DOOLITTLE 4 101,10,8511.55063705099
DOOLITTLE 4 101,11,7488.519730402438
DOOLITTLE 4 101,12,3112.2360882191347
DOOLITTLE 4 101,13,11812.462827791293
DOOLITTLE 4 101,14,15501.530492112077
DARK STAR UNIT 1 2124SH,1,9731.571497165804
DARK STAR UNIT 1 2124SH,2,6466.229741274483
DARK STAR UNIT 1 2124SH,3,5349.2364198724135
DARK STAR UNIT 1 2124SH,4,4388.069567169484
DARK STAR UNIT 1 2124SH,5,3630.311231393775
DARK STAR UNIT 1 2124SH,6,3356.80923903893
DARK STAR UNIT 1 2124SH,7,2433.6037614661736
DARK STAR UNIT 1 2124SH,8,2137.637734390102
DARK STAR UNIT 1 2124SH,9,2002.8061335844304
DARK STAR UNIT 1 2124SH,10,1460.3518267929633
DARK STAR UNIT 1 2124SH,11,1463.95365514489
DARK STAR UNIT 1 2124SH,12,1366.325149816354
DARK STAR UNIT 1 2124SH,13,1446.8923629515537
DARK STAR UNIT 1 2124SH,14,1119.8842625792731
DARK STAR UNIT 1 2124SH,15,1330.085701398286
DARK STAR UNIT 1 2124SH,16,1232.6783609685526
DARK STAR UNIT 1 2124SH,17,1073.9609510922096
DOOLITTLE 10 202,1,4365.961161671026
DOOLITTLE 10 202,2,8850.300132261673
DOOLITTLE 10 202,3,8426.624307923556
DOOLITTLE 10 202,4,8171.9266117272
DOOLITTLE 10 202,5,5431.511097837538
DOOLITTLE 10 202,6,9968.079974007134
DOOLITTLE 10 202,7,9249.945496562648
DOOLITTLE 10 202,8,4782.50338859005
DOOLITTLE 10 202,9,7626.031810628411
DOOLITTLE 10 202,10,6677.146954863652
DOOLITTLE 10 202,11,3344.4433140027804
DOOLITTLE 10 202,12,1321.960360880738
DOOLITTLE 10 202,13,5028.936753976875
DOOLITTLE 10 202,14,4468.192762912469
MCMURRY-CRIM 50 205HL,1,716.7265641913833
MCMURRY-CRIM 50 205HL,2,16376.554809843396
MCMURRY-CRIM 50 205HL,3,14102.203940246807
MCMURRY-CRIM 50 205HL,4,9206.875947174713
MCMURRY-CRIM 50 205HL,5,5865.091722595078
MCMURRY-CRIM 50 205HL,6,4459.631954968608
MCMURRY-CRIM 50 205HL,7,4288.644295302013
MCMURRY-CRIM 50 205HL,8,3876.510067114094
MCMURRY-CRIM 50 205HL,9,3147.278631738472
MCMURRY-CRIM 50 205HL,10,2299.67401725791
MCMURRY-CRIM 50 205HL,11,2749.097207187703
MCMURRY-CRIM 50 205HL,12,3032.519015659955
MCMURRY-CRIM 50 205HL,13,2527.9584325611604
MCMURRY-CRIM 50 205HL,14,2541.494407158836
MCMURRY-CRIM 50 205HL,15,2127.144403550552
MCMURRY-CRIM 50 205HL,16,2982.740852998485
MCMURRY-CRIM 50 205HL,17,2757.7628635346755
MCMURRY-CRIM 50 205HL,18,2674.067980082269
MCMURRY-CRIM 50 205HL,19,2261.297539149888
MCMURRY-CRIM 50 205HL,20,1777.0080103918597
MCMURRY-CRIM 50 205HL,21,2048.824420870318
MCMURRY-CRIM 50 205HL,22,1763.776903494561
MCMURRY-CRIM 50 205HL,23,1629.5821606408313
MCMURRY-CRIM 50 205HL,24,1517.959731543624
MCMURRY-CRIM 50 205HL,25,1529.543191166919
MCMURRY-CRIM 50 205HL,26,1360.8590604026842
MCMURRY-CRIM 50 205HL,27,1182.6975535830268
MCMURRY-CRIM 50 205HL,28,1305.113660965577
MCMURRY-CRIM 50 205HL,29,1283.3288590604027
MCMURRY-CRIM 50 205HL,30,1134.6525221909503
MCMURRY-CRIM 50 205HL,31,1046.6577181208054
MCMURRY-CRIM 50 205HL,32,1119.5150465468716
MCMURRY-CRIM 50 205HL,33,1013.55271703832
MCMURRY-CRIM 50 205HL,34,576.3758389261744
MCMURRY-CRIM 50 205HL,35,980.6451612903226
MCMURRY-CRIM 50 205HL,36,992.9306487695748
MCMURRY-CRIM 50 205HL,37,884.5550985061702
MCMURRY-CRIM 50 205HL,38,854.1923937360178
MCMURRY-CRIM 50 205HL,39,780.5672223424983
MCMURRY-CRIM 50 205HL,40,821.3725914700151
MCMURRY-CRIM 50 205HL,41,733.8165548098434
MCMURRY-CRIM 50 205HL,42,627.2180125568304
MCMURRY-CRIM 50 205HL,43,582.1565995525727
MCMURRY-CRIM 50 205HL,44,541.6583676120372
MCMURRY-CRIM 50 205HL,45,509.4089629789997
MCMURRY-CRIM 50 205HL,46,557.4304889741131
MCMURRY-CRIM 50 205HL,47,574.5659233600346
MCMURRY-CRIM 50 205HL,48,418.9351230425056
MCMURRY-CRIM 50 205HL,49,313.2799307209353
MCMURRY-CRIM 50 205HL,50,312.8411633109619
MCMURRY-CRIM 50 205HL,51,301.4332106516562
MCMURRY-CRIM 50 205HL,52,310.6473262610955
MCMURRY-CRIM 50 205HL,53,279.5167785234899
MCMURRY-CRIM 50 205HL,54,367.9064732626109
DOOLITTLE 13 405,1,2966.344294003868
DOOLITTLE 13 405,2,14092.219379796592
DOOLITTLE 13 405,3,9899.294939789106
DOOLITTLE 13 405,4,12138.233397807864
DOOLITTLE 12 303,1,7733.4110636092755
DOOLITTLE 12 303,2,13157.563587684068
DOOLITTLE 12 303,3,11828.7861121907
DOOLITTLE 12 303,4,12275.294727296285
DOOLITTLE 12 303,5,11503.266398929049
CAFFEY-CHIEFTAIN 3229C 3HL,1,980.4525380019136
CAFFEY-CHIEFTAIN 3229C 3HL,2,13008.332224482168
CAFFEY-CHIEFTAIN 3229C 3HL,3,16988.90853139527
CAFFEY-CHIEFTAIN 3229C 3HL,4,16654.691074064922
STRAIN 20 UNIT 2 2026SH,1,16915.513406070273
STRAIN 20 UNIT 2 2026SH,2,15394.916722226722
STRAIN 20 UNIT 2 2026SH,3,11706.28709211166
STRAIN 20 UNIT 2 2026SH,4,11112.05268962595
STRAIN 20 UNIT 2 2026SH,5,9259.854484579228
STRAIN 20 UNIT 2 2026SH,6,3695.65136116944
STRAIN 20 UNIT 2 2026SH,7,9517.738716116157
STRAIN 20 UNIT 2 2026SH,8,6613.245932692368
STRAIN 20 UNIT 2 2026SH,9,5760.840441904951
STRAIN 20 UNIT 2 2026SH,10,4867.503702272873
STRAIN 20 UNIT 2 2026SH,11,4312.698224778331
STRAIN 20 UNIT 2 2026SH,12,3941.1757130899487
STRAIN 20 UNIT 2 2026SH,13,3522.8024699819925
STRAIN 20 UNIT 2 2026SH,14,2722.9619844598005
STRAIN 20 UNIT 2 2026SH,15,320.3454841469135
STRAIN 20 UNIT 2 2026SH,16,217.36340015079105
STRAIN 20 UNIT 2 2026SH,17,1217.4876054342926
STRAIN 20 UNIT 2 2026SH,18,2176.948911749861
STRAIN 20 UNIT 2 2026SH,19,2241.195029296246
STRAIN 20 UNIT 2 2026SH,20,2999.520210359718
STRAIN 20 UNIT 2 2026SH,21,2119.174761818714
STRAIN 20 UNIT 2 2026SH,22,2996.252655978366
STRAIN 20 UNIT 2 2026SH,23,2793.995775358752
STRAIN 20 UNIT 2 2026SH,24,2569.544781404932
STRAIN 20 UNIT 2 2026SH,25,2658.084455438758
STRAIN 20 UNIT 2 2026SH,26,2183.578732233764
STRAIN 20 UNIT 2 2026SH,27,2048.9527856728937
STRAIN 20 UNIT 2 2026SH,28,2178.843146173833
STRAIN 20 UNIT 2 2026SH,29,1985.2681733307577
STRAIN 20 UNIT 2 2026SH,30,1876.2391969443008
STRAIN 20 UNIT 2 2026SH,31,1956.88622754491
STRAIN 20 UNIT 2 2026SH,32,1634.2507492818734
STRAIN 20 UNIT 2 2026SH,33,1312.7044558126204
STRAIN 20 UNIT 2 2026SH,34,2479.016161225935
STRAIN 20 UNIT 2 2026SH,35,1820.8328400431187
STRAIN 20 UNIT 2 2026SH,36,1740.106883008177
MCMURRY-CRIM 40 204HL,1,6700.169779286927
MCMURRY-CRIM 40 204HL,2,11811.228070175435
MCMURRY-CRIM 40 204HL,3,9344.6519524618
MCMURRY-CRIM 40 204HL,4,6967.741935483871
MCMURRY-CRIM 40 204HL,5,8930.075187969926
MCMURRY-CRIM 40 204HL,6,7989.81324278438
MCMURRY-CRIM 40 204HL,7,2213.333333333333
MCMURRY-CRIM 40 204HL,8,2049.5755517826824
MCMURRY-CRIM 40 204HL,9,4308.070175438596
MCMURRY-CRIM 40 204HL,10,5119.864176570458
MCMURRY-CRIM 40 204HL,11,4940.577249575552
MCMURRY-CRIM 40 204HL,12,5776.842105263158
MCMURRY-CRIM 40 204HL,13,5888.624787775892
MCMURRY-CRIM 40 204HL,14,4400.0
MCMURRY-CRIM 40 204HL,15,5477.079796264856
MCMURRY-CRIM 40 204HL,16,5180.984719864176
MCMURRY-CRIM 40 204HL,17,3836.842105263158
MCMURRY-CRIM 40 204HL,18,4083.5314091680816
MCMURRY-CRIM 40 204HL,19,4116.491228070176
MCMURRY-CRIM 40 204HL,20,3415.9592529711376
MCMURRY-CRIM 40 204HL,21,2748.0701754385964
MCMURRY-CRIM 40 204HL,22,3273.344651952462
MCMURRY-CRIM 40 204HL,23,3175.551782682513
MCMURRY-CRIM 40 204HL,24,2432.9824561403507
MCMURRY-CRIM 40 204HL,25,1864.176570458404
MCMURRY-CRIM 40 204HL,26,1226.6666666666663
MCMURRY-CRIM 40 204HL,27,2678.438030560272
MCMURRY-CRIM 40 204HL,28,2148.726655348048
MCMURRY-CRIM 40 204HL,29,1639.9274047186932
MCMURRY-CRIM 40 204HL,30,1646.8590831918505
MCMURRY-CRIM 40 204HL,31,1723.5087719298244
MCMURRY-CRIM 40 204HL,32,1544.3123938879455
MCMURRY-CRIM 40 204HL,33,1496.140350877193
MCMURRY-CRIM 40 204HL,34,1144.9915110356535
MCMURRY-CRIM 40 204HL,35,1223.7691001697794
MCMURRY-CRIM 40 204HL,36,1146.6666666666663
MCMURRY-CRIM 40 204HL,37,1301.867572156197
MCMURRY-CRIM 40 204HL,38,1157.1929824561405
MCMURRY-CRIM 40 204HL,39,880.1358234295416
MCMURRY-CRIM 40 204HL,40,844.1426146010186
MCMURRY-CRIM 40 204HL,41,430.0751879699248
MCMURRY-CRIM 40 204HL,42,1045.8404074702887
MCMURRY-CRIM 40 204HL,43,1013.3333333333331
MCMURRY-CRIM 40 204HL,44,911.3752122241086
MCMURRY-CRIM 40 204HL,45,958.59649122807
MCMURRY-CRIM 40 204HL,46,760.6112054329373
MCMURRY-CRIM 40 204HL,47,652.6315789473684
MCMURRY-CRIM 40 204HL,48,689.1228070175438
MCMURRY-CRIM 40 204HL,49,736.1629881154499
MCMURRY-CRIM 40 204HL,50,738.2456140350877
MCMURRY-CRIM 40 204HL,51,640.4074702886248
MCMURRY-CRIM 40 204HL,52,471.9864176570459
MCMURRY-CRIM 40 204HL,53,510.5263157894737
MCMURRY-CRIM 40 204HL,54,529.0322580645161
MCMURRY-CRIM 40 204HL,55,604.9122807017543
MCMURRY-CRIM 40 204HL,56,458.4040747028863
MCMURRY-CRIM 40 204HL,57,451.2280701754385
MCMURRY-CRIM 40 204HL,58,413.5823429541596
MCMURRY-CRIM 40 204HL,59,473.3446519524618
MCMURRY-CRIM 40 204HL,60,472.9824561403509
MCMURRY-CRIM 40 204HL,61,530.3904923599321
MCMURRY-CRIM 20 202HL,1,2157.923937360179
MCMURRY-CRIM 20 202HL,2,4483.325395107166
MCMURRY-CRIM 20 202HL,3,4277.082774049217
MCMURRY-CRIM 20 202HL,4,1744.1004546438623
MCMURRY-CRIM 20 202HL,5,2316.691924659017
MCMURRY-CRIM 20 202HL,6,5261.172259507829
MCMURRY-CRIM 20 202HL,7,4792.656419138341
MCMURRY-CRIM 20 202HL,8,4251.239373601789
MCMURRY-CRIM 20 202HL,9,3376.9733708594936
MCMURRY-CRIM 20 202HL,10,1534.150248971639
MCMURRY-CRIM 20 202HL,11,3323.451581975072
MCMURRY-CRIM 20 202HL,12,3155.834596232951
MCMURRY-CRIM 20 202HL,13,2081.753914988814
MCMURRY-CRIM 20 202HL,14,2263.381684347261
MCMURRY-CRIM 20 202HL,15,2127.3199105145413
MCMURRY-CRIM 20 202HL,16,2153.47044814895
MCMURRY-CRIM 20 202HL,17,1806.6248105650573
MCMURRY-CRIM 20 202HL,18,1508.4384787472036
MCMURRY-CRIM 20 202HL,19,1619.0517428014723
MCMURRY-CRIM 20 202HL,20,1425.4675615212527
MCMURRY-CRIM 20 202HL,21,1374.2195280363717
MCMURRY-CRIM 20 202HL,22,1207.0491448365449
MCMURRY-CRIM 20 202HL,23,825.5800575263662
MCMURRY-CRIM 20 202HL,24,1096.4797575232733
MCMURRY-CRIM 20 202HL,25,1099.704697986577
MCMURRY-CRIM 20 202HL,26,1035.929854946958
MCMURRY-CRIM 20 202HL,27,866.4340044742729
MCMURRY-CRIM 20 202HL,28,706.8542974669841
MCMURRY-CRIM 20 202HL,29,887.84585408097
MCMURRY-CRIM 20 202HL,30,738.5771812080536
MCMURRY-CRIM 20 202HL,31,748.317817709461
MCMURRY-CRIM 20 202HL,32,625.6823266219238
MCMURRY-CRIM 20 202HL,33,650.9114526953887
MCMURRY-CRIM 20 202HL,34,579.8311322797142
MCMURRY-CRIM 20 202HL,35,620.5230270770654
MCMURRY-CRIM 20 202HL,36,558.7702966009958
MCMURRY-CRIM 20 202HL,37,490.3445190156599
MCMURRY-CRIM 20 202HL,38,512.0415674388395
MCMURRY-CRIM 20 202HL,39,506.6666666666666
MCMURRY-CRIM 20 202HL,40,377.77873998701017
MCMURRY-CRIM 20 202HL,41,362.6412643429314
MCMURRY-CRIM 20 202HL,42,384.25055928411626
MCMURRY-CRIM 20 202HL,43,407.3955401602078
MCMURRY-CRIM 20 202HL,44,403.2930648769575
MCMURRY-CRIM 20 202HL,45,314.59623295085515
MCMURRY-CRIM 20 202HL,46,365.2738688027712
MCMURRY-CRIM 20 202HL,47,349.0316395014382
MCMURRY-CRIM 20 202HL,48,303.40766399653603
MCMURRY-CRIM 20 202HL,49,297.19910514541385
MCMURRY-CRIM 20 202HL,50,383.70210002164976
MCMURRY-CRIM 20 202HL,51,308.08053691275165
MCMURRY-CRIM 20 202HL,52,296.16800173197663
MCMURRY-CRIM 20 202HL,53,308.6728729162156
MCMURRY-CRIM 20 202HL,54,282.23713646532434
MCMURRY-CRIM 20 202HL,55,313.2799307209353
MCMURRY-CRIM 20 202HL,56,274.7561521252796
MCMURRY-CRIM 20 202HL,57,269.1838060186187
MCMURRY-CRIM 20 202HL,58,214.55726347694304
MCMURRY-CRIM 20 202HL,59,221.51486097794825
MCMURRY-CRIM 20 202HL,60,224.4295302013423
MCMURRY-CRIM 20 202HL,61,231.2304250559284
MCMURRY-CRIM 20 202HL,62,163.87962762502707
MCMURRY-CRIM 20 202HL,63,176.82326621923934
MCMURRY-CRIM 20 202HL,64,187.5730677635852
MCMURRY-CRIM 20 202HL,65,224.4295302013423
MCMURRY-CRIM 20 202HL,66,197.9060402684564
MCMURRY-CRIM 20 202HL,67,197.4453344879844
MCMURRY-CRIM 10 201HL,1,4408.340044742728
MCMURRY-CRIM 10 201HL,2,2706.9755358302664
MCMURRY-CRIM 10 201HL,3,16134.442953020132
MCMURRY-CRIM 10 201HL,4,18111.00238146785
MCMURRY-CRIM 10 201HL,5,14525.395107166052
MCMURRY-CRIM 10 201HL,6,18963.61521252796
MCMURRY-CRIM 10 201HL,7,16195.124485819442
MCMURRY-CRIM 10 201HL,8,14856.5548098434
MCMURRY-CRIM 10 201HL,9,11640.718770296602
MCMURRY-CRIM 10 201HL,10,5414.6092227754925
MCMURRY-CRIM 10 201HL,11,14259.290508149568
MCMURRY-CRIM 10 201HL,12,12112.613119722884
MCMURRY-CRIM 10 201HL,13,7502.0671140939585
MCMURRY-CRIM 10 201HL,14,8093.284260662482
MCMURRY-CRIM 10 201HL,15,8231.803131991051
MCMURRY-CRIM 10 201HL,16,8541.485169950205
MCMURRY-CRIM 10 201HL,17,7803.039618965144
MCMURRY-CRIM 10 201HL,18,7707.45413870246
MCMURRY-CRIM 10 201HL,19,6413.682615284693
MCMURRY-CRIM 10 201HL,20,6157.5302013422815
MCMURRY-CRIM 10 201HL,21,5533.734574583244
MCMURRY-CRIM 10 201HL,22,5410.660316085733
MCMURRY-CRIM 10 201HL,23,3646.251198465963
MCMURRY-CRIM 10 201HL,24,5311.27949772678
MCMURRY-CRIM 10 201HL,25,5158.47874720358
MCMURRY-CRIM 10 201HL,26,4933.50075773977
MCMURRY-CRIM 10 201HL,27,4454.586129753915
MCMURRY-CRIM 10 201HL,28,4408.954319116692
MCMURRY-CRIM 10 201HL,29,3698.809266074908
MCMURRY-CRIM 10 201HL,30,4164.868008948546
MCMURRY-CRIM 10 201HL,31,3989.053907772245
MCMURRY-CRIM 10 201HL,32,3382.085011185682
MCMURRY-CRIM 10 201HL,33,3417.12058887205
MCMURRY-CRIM 10 201HL,34,3412.513531067331
MCMURRY-CRIM 10 201HL,35,3189.8542004165697
MCMURRY-CRIM 10 201HL,36,3018.2810132063214
MCMURRY-CRIM 10 201HL,37,3062.4429530201337
MCMURRY-CRIM 10 201HL,38,3027.495128815761
MCMURRY-CRIM 10 201HL,39,2704.035794183445
MCMURRY-CRIM 10 201HL,40,3551.38341632388
MCMURRY-CRIM 10 201HL,41,2849.136176661615
MCMURRY-CRIM 10 201HL,42,2685.6733780760624
MCMURRY-CRIM 10 201HL,43,2532.56549036588
MCMURRY-CRIM 10 201HL,44,2387.79418344519
MCMURRY-CRIM 10 201HL,45,2584.559428447716
MCMURRY-CRIM 10 201HL,46,2722.771162589305
MCMURRY-CRIM 10 201HL,47,1480.65196548418
MCMURRY-CRIM 10 201HL,48,1443.325395107166
MCMURRY-CRIM 10 201HL,49,2750.9619686800893
MCMURRY-CRIM 10 201HL,50,2549.6774193548385
MCMURRY-CRIM 10 201HL,51,2431.3199105145413
MCMURRY-CRIM 10 201HL,52,2138.332972504871
MCMURRY-CRIM 10 201HL,53,1769.7683481273004
MCMURRY-CRIM 10 201HL,54,1647.1767337807603
MCMURRY-CRIM 10 201HL,55,2402.90972071877
MCMURRY-CRIM 10 201HL,56,2267.418344519016
MCMURRY-CRIM 10 201HL,57,2079.099372158476
MCMURRY-CRIM 10 201HL,58,1711.192898895865
MCMURRY-CRIM 10 201HL,59,1754.6308724832213
MCMURRY-CRIM 10 201HL,60,1855.9861441870528
MCMURRY-CRIM 10 201HL,61,1725.387024608501
MCMURRY-CRIM 10 201HL,62,1143.8666378003898
MCMURRY-CRIM 10 201HL,63,903.158836689038
MCMURRY-CRIM 10 201HL,64,1232.7170383199827
MCMURRY-CRIM 10 201HL,65,1891.5263043948908
MCMURRY-CRIM 10 201HL,66,2232.7337807606264
MCMURRY-CRIM 10 201HL,67,2207.438839575666
MCMURRY-CRIM 60 206HL,1,13370.446735395186
MCMURRY-CRIM 60 206HL,2,18605.91952111739
MCMURRY-CRIM 60 206HL,3,14852.01197206518
MCMURRY-CRIM 60 206HL,4,14016.494845360823
MCMURRY-CRIM 60 206HL,5,10133.022946458264
MCMURRY-CRIM 60 206HL,6,9094.845360824742
MCMURRY-CRIM 60 206HL,7,7435.3175922846685
MCMURRY-CRIM 60 206HL,8,5977.386099102095
MCMURRY-CRIM 60 206HL,9,1662.0029455081
MCMURRY-CRIM 60 206HL,10,2825.4073827735283
MCMURRY-CRIM 60 206HL,11,2799.312714776632
MCMURRY-CRIM 60 206HL,12,5142.001995344196
MCMURRY-CRIM 60 206HL,13,4592.439862542955
MCMURRY-CRIM 60 206HL,14,5229.13202527436
MCMURRY-CRIM 60 206HL,15,4891.9188560026605
MCMURRY-CRIM 60 206HL,16,3705.154639175257
MCMURRY-CRIM 60 206HL,17,4202.859993348852
MCMURRY-CRIM 60 206HL,18,3955.3264604810993
MCMURRY-CRIM 60 206HL,19,3943.4652477552377
MCMURRY-CRIM 60 206HL,20,3807.116727635517
MCMURRY-CRIM 60 206HL,21,3831.496622822609
MCMURRY-CRIM 60 206HL,22,3235.783172597273
MCMURRY-CRIM 60 206HL,23,2826.80412371134
MCMURRY-CRIM 60 206HL,24,2717.6587961423347
MCMURRY-CRIM 60 206HL,25,2272.164948453608
MCMURRY-CRIM 60 206HL,26,2584.6358496840703
