FIELD,MAJOR,RESERVOIR,API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL,OIL_BBL,GAS_MCF,WATER_BBL
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-05-01,1,31,369,256,521,242.8577614202208,168.4866854297467,342.89673089413293
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-06-01,2,30,9046,7205,13550,6152.089485458613,4900.044742729306,9215.212527964204
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-07-01,3,31,8277,9401,12466,5447.51677852349,6187.278631738472,8204.511799090711
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-08-01,4,31,8645,10927,13092,5689.716388828751,7191.6172331673515,8616.51439705564
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-09-01,5,30,7093,10786,10800,4823.8747203579405,7335.445190156599,7344.966442953019
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-10-01,6,31,5413,10057,8287,3562.571985278199,6619.025763152197,5454.098289673089
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-11-01,7,30,4787,6055,7369,3255.58836689038,4117.941834451902,5011.579418344519
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2018-12-01,8,31,4475,10282,6926,2945.2262394457675,6767.109764018186,4558.354622212601
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-01-01,9,31,3636,9938,5659,2393.037453994371,6540.705780471963,3724.477159558346
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-02-01,10,28,2402,8112,3757,1750.2588686481304,5910.949185043144,2737.603068072867
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-03-01,11,31,3182,7280,5003,2094.2368478025546,4791.340116908422,3292.73002814462
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-04-01,12,30,3400,9196,5375,2312.304250559284,6254.102908277404,3655.4809843400444
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-05-01,13,31,2931,6725,4659,1929.0409179476078,4426.066248105651,3066.326044598398
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-06-01,14,30,2854,8404,4561,1940.9753914988812,5715.472035794183,3101.888143176733
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-07-01,15,31,2471,7467,3970,1626.2914050660315,4914.414375405931,2612.8599263909937
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-08-01,16,31,3467,11162,5603,2281.80991556614,7346.282745182941,3687.620697120589
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-09-01,17,30,3105,12260,5045,2111.6778523489934,8337.897091722594,3431.051454138702
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-10-01,18,31,3114,11886,5086,2049.482571985278,7822.784152413943,3347.356570686296
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-11-01,19,30,2550,11296,4189,1734.228187919463,7682.290827740491,2848.8948545861294
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2019-12-01,20,31,2073,10484,3423,1364.3472613119723,6900.056289240095,2252.851266507902
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-01-01,21,31,2392,12469,3971,1574.2974669841958,8206.486252435592,2613.5180775059534
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-02-01,22,29,1928,11585,3218,1356.4267530664197,8150.520712797963,2263.994445730155
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-03-01,23,31,1905,11876,3198,1253.777873998701,7816.202641264343,2104.767265641914
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-04-01,24,30,1719,14219,2901,1169.0738255033557,9670.192393736017,1972.9395973154362
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-05-01,25,31,1792,12146,3040,1179.4067980082268,7993.903442303529,2000.779389478242
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-06-01,26,30,1544,11829,2634,1050.0581655480983,8044.778523489932,1791.3557046979865
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-07-01,27,31,1388,12367,2380,913.5137475644079,8139.354838709677,1566.3996536046764
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-08-01,28,31,1533,11904,2643,1008.9456592336004,7834.6308724832215,1739.4933968391426
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-09-01,29,30,1460,10825,2532,992.9306487695748,7361.968680089485,1721.9865771812078
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-10-01,30,31,1335,9476,2328,878.6317384715306,6236.639965360468,1532.1757956267588
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-11-01,31,30,1193,9624,2091,811.3467561521252,6545.181208053691,1422.0671140939594
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2020-12-01,32,31,1319,5218,2325,868.1013206321715,3434.232517861009,1530.201342281879
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-01-01,33,31,1196,8002,2119,787.1487334920979,5266.525221909505,1394.6222126001298
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-02-01,34,28,615,6804,1095,448.13039309683603,4957.852348993288,797.8906999041227
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-03-01,35,31,1159,10896,2076,762.7971422385798,7171.214548603594,1366.3217146568522
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-04-01,36,30,1137,9951,2046,773.261744966443,6767.570469798657,1391.463087248322
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-05-01,37,31,1047,10853,1896,689.0842173630656,7142.914050660316,1247.8545139640614
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-06-01,38,30,979,9650,1782,665.807606263982,6562.863534675615,1211.9194630872482
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-07-01,39,31,925,11333,1693,608.7897813379519,7458.8265858410905,1114.249837627192
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-08-01,40,31,975,12053,1794,641.6973370859494,7932.695388612254,1180.7231002381466
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-09-01,41,30,844,13359,1561,573.9955257270693,9085.31543624161,1061.619686800895
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-10-01,42,31,745,11631,1386,490.3225806451613,7654.955618099156,912.197445334488
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-11-01,43,30,670,10648,1254,455.6599552572706,7241.59284116331,852.8322147651005
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2021-12-01,44,31,645,10948,1214,424.50746914916647,7205.438406581511,798.995453561377
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-01-01,45,31,607,11908,1148,399.4977267806885,7837.263476943061,755.5574799740203
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-02-01,46,28,601,10513,1142,437.92905081495684,7660.479386385427,832.1380632790028
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-03-01,47,31,686,12411,1311,451.4916648625243,8168.313487767915,862.8361117124919
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-04-01,48,30,485,10240,931,329.84340044742726,6964.116331096196,633.1633109619687
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-05-01,49,31,375,13168,724,246.8066681099805,8666.533881792595,476.5014072310024
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-06-01,50,30,363,8573,704,246.8724832214765,5830.407158836689,478.7829977628635
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-07-01,51,31,362,8341,706,238.2507036155012,5489.638449880927,464.6546871617233
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-08-01,52,31,372,8330,731,244.83221476510067,5482.398787616367,481.108465035722
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-09-01,53,30,325,8076,641,221.02908277404921,5492.402684563758,435.93736017897083
IDARADO2,OIL,WCA,42-317-40940,8577,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HA,2022-10-01,54,31,442,10543,877,290.90279281229704,6938.887205022732,577.1985278198745
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-03-01,1,31,7756,6133,31375,3720.3501618899145,2941.8395491066076,15049.766159011873
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-04-01,2,30,20309,15278,82562,10066.41883519207,7572.738537794299,40922.92441140024
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-05-01,3,31,10419,12876,40877,4997.721549346445,6176.280129511932,19607.626813766637
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-06-01,4,30,11587,21222,43871,5743.246592317223,10518.959107806691,21745.229244113998
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-07-01,5,31,9290,16892,33947,4456.169804532918,8102.650197865451,16283.487228684495
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-08-01,6,31,8242,19936,29046,3953.4716392852856,9562.777311428228,13932.605828036934
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-09-01,7,30,7412,15714,25211,3673.8537794299873,7788.847583643123,12496.158612143741
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-10-01,8,31,7644,16407,25090,3666.626693848183,7870.008394291881,12035.016188991485
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-11-01,9,30,5917,16093,18742,2932.8376703841386,7976.703841387855,9289.714993804211
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2019-12-01,10,31,5612,14459,17156,2691.929487948195,6935.603789423191,8229.284086820962
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-01-01,11,31,6312,16109,18611,3027.701163209018,7727.065595395131,8927.209497541671
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-02-01,12,29,5673,14036,16151,2908.8578387386233,7197.026022304832,8281.502371490835
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-03-01,13,31,5300,14018,14573,2542.2712555462285,6724.067634008874,6990.286605108527
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-04-01,14,30,5204,13745,13807,2579.429987608426,6812.887236679057,6843.61833952912
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-05-01,15,31,5770,15587,14774,2767.7179517927807,7476.675860414918,7086.701043290563
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-06-01,16,30,5053,14975,12486,2504.5848822800494,7422.552664188351,6188.847583643122
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-07-01,17,31,4767,15060,11369,2286.605108526202,7223.887756325698,5453.411680057561
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-08-01,18,31,4459,14230,10257,2138.86557141144,6825.758484230723,4920.014390214654
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-09-01,19,30,4082,13670,9062,2023.2961586121435,6775.712515489467,4491.697645600991
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-10-01,20,31,4228,13910,9058,2028.0609185753688,6672.262861254347,4344.885477875045
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-11-01,21,30,1005,3359,2078,498.1412639405204,1664.9318463444856,1029.98760842627
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2020-12-01,22,31,1042,5258,2079,499.82012231682455,2522.1249550305793,997.2418755246432
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-01-01,23,31,2317,6287,4459,1111.404245113323,3015.7093176639883,2138.86557141144
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-02-01,24,28,1615,3677,3002,857.6739245884227,1952.7349973446626,1594.2644715878916
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-03-01,25,31,3809,7638,6843,1827.0775872406762,3663.7486509173764,3282.407962585442
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-04-01,26,30,4026,9581,6979,1995.5390334572487,4748.946716232961,3459.231722428748
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-05-01,27,31,4401,10063,7363,2111.044489746972,4826.957668785226,3531.8383499220527
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-06-01,28,30,4130,10180,6669,2047.0879801734818,5045.848822800495,3305.5762081784383
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-07-01,29,31,4124,11161,6427,1978.1748411080464,5353.639525122917,3082.863652716153
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-08-01,30,31,4029,12588,6055,1932.6058280369348,6038.134068833193,2904.4249910061158
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-09-01,31,30,3322,9489,4818,1646.5923172242874,4703.3457249070625,2388.1040892193305
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-10-01,32,31,3816,8935,5342,1830.4353039932846,4285.885597793501,2562.417556061878
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-11-01,33,30,3502,9831,4731,1735.811648079306,4872.862453531598,2344.981412639405
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2021-12-01,34,31,3607,9904,4702,1730.1834752368388,4750.689531118839,2255.426310109126
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-01-01,35,31,4110,9297,5167,1971.4594076028302,4459.527521285525,2478.474637246672
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-02-01,36,28,3704,7821,4500,1967.0738183749336,4153.478491768455,2389.8035050451404
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-03-01,37,31,3525,8586,4137,1690.8502218491426,4118.47943398489,1984.4106007914618
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-04-01,38,30,2885,7330,3268,1429.98760842627,3633.2094175960347,1619.8265179677817
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-05-01,39,0,0,0,0,,,
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-06-01,40,30,179,1157,189,88.72366790582404,573.4820322180916,93.68029739776951
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-07-01,41,31,368,340,374,176.51996642283248,163.08909941239958,179.39800935363954
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-08-01,42,31,285,795,279,136.70703921333495,381.3406883319343,133.8289962825279
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-09-01,43,30,728,1077,690,360.84262701363065,533.8289962825279,342.00743494423784
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-10-01,44,31,1272,1746,1164,610.1451013310948,837.5104928648518,558.340328576568
IDARADO2,OIL,WCA,42-317-41650,8649,10222,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 40 104HB,2022-11-01,45,30,1553,2369,1371,769.7645600991325,1174.2255266418836,679.5539033457248
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2019-10-01,1,31,11249,9950,15036,5327.060758815355,4711.9081296304375,7120.42719971088
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2019-11-01,2,30,33279,30085,44472,16284.875410469382,14721.911016676322,21762.10160324512
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2019-12-01,3,31,22926,22715,30451,10856.804600995718,10756.883735131194,14420.33311109311
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-01-01,4,31,20921,32583,27615,9907.319595979736,15429.960059070205,13077.320904496937
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-02-01,5,29,14920,27842,19576,7552.769877375393,14094.116549992339,9909.720048223906
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-03-01,6,31,15179,34627,19796,7188.14608036788,16397.913849719916,9374.566164237602
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-04-01,7,30,12273,32178,15909,6005.717597063936,15746.107784431137,7784.971991500868
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-05-01,8,31,5075,7932,6538,2403.3099254145195,3756.2668627365456,3096.1261659822912
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-06-01,9,30,12680,27853,16237,6204.880561457729,13629.695447814049,7945.476788358766
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-07-01,10,31,9128,29098,11618,4322.642955504184,13779.60831718457,5501.803884426776
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-08-01,11,31,7973,28598,10085,3775.682765582259,13542.829014188064,4775.838541439493
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-09-01,12,30,6536,23845,8217,3198.351683729315,11668.405125233403,4020.938767626038
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-10-01,13,31,6000,22739,7497,2841.3516359580526,10768.249141675025,3550.268869129587
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-11-01,14,30,5320,20203,6607,2603.309510012233,9886.214667439313,3233.0951001223357
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2020-12-01,15,31,4927,20184,6081,2333.2232517275543,9558.306903362889,2879.709883043486
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-01-01,16,31,3818,17145,4683,1808.0467576813076,8119.1622997501345,2217.67495186526
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-02-01,17,28,407,2846,496,213.3888904219211,1492.1493418692567,260.0513259195894
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-03-01,18,31,306,1667,371,144.90893343386068,789.4221961903456,175.69024282340624
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-04-01,19,30,1665,4533,2006,814.7575816109716,2218.1958663318524,981.6238490760414
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-05-01,20,31,3084,6011,3693,1460.454740882439,2846.560780623976,1748.8519319321815
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-06-01,21,30,3080,7340,3666,1507.1791900070825,3591.784173588307,1793.9347112227158
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-07-01,22,31,4272,8918,5053,2023.0423648021335,4223.195648245652,2392.8916360826734
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-08-01,23,31,3026,6707,3558,1432.9883417348447,3176.15757039511,1684.9215201231252
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-09-01,24,30,4151,10286,4850,2031.2664992595453,5033.391281952224,2373.3178803682954
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-10-01,25,31,4011,11460,4658,1899.4435686379582,5426.981624679881,2205.835986715435
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-11-01,26,30,3579,12463,4131,1751.3617925439441,6098.69293670723,2021.4796214023565
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2021-12-01,27,31,3836,14962,4400,1816.5708125891815,7085.3838628673975,2083.657866369239
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2022-01-01,28,31,3159,13274,3602,1495.9716363319146,6286.016935951198,1705.7580987868175
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2022-02-01,29,28,2684,11544,3042,1407.2132233229393,6052.484891967217,1594.9115593697397
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2022-03-01,30,31,3168,14733,3570,1500.2336637858518,6976.938942094998,1690.6042233950413
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2022-04-01,31,30,2801,14535,3137,1370.6522438992981,7112.613482711995,1535.0717919000706
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2022-05-01,32,31,2743,14295,3053,1298.9712562388231,6769.520272670061,1445.7744240966558
IDARADO2,OIL,WCA,42-317-41789,8591,10354,EXXON,STRAIN 20 UNIT 2 2017AH,2022-06-01,33,30,2775,13331,3070,1357.9293026849525,6523.443435709226,1502.285751078488
