WellName,TotalProdMonths,OIL_BBL
MEEK-HARDIN 3A 1H,36,1586.9259859535382
MEEK-HARDIN 3A 1H,37,628.7969885502168
MEEK-HARDIN 3A 1H,38,1023.9059967585088
MEEK-HARDIN 3A 1H,39,1409.0814032519472
MEEK-HARDIN 3A 1H,40,1861.5569613635173
MEEK-HARDIN 3A 1H,41,1688.546731496488
MEEK-HARDIN 3A 1H,42,1651.461285094369
MEEK-HARDIN 3A 1H,43,2598.001080497028
MEEK-HARDIN 3C 3H,1,16851.361949077218
MEEK-HARDIN 3C 3H,2,23655.05132360885
MEEK-HARDIN 3C 3H,3,20123.987034035654
MEEK-HARDIN 3C 3H,4,15401.056098708628
MEEK-HARDIN 3C 3H,5,13896.893571042678
MEEK-HARDIN 3C 3H,6,11686.38573743922
MEEK-HARDIN 3C 3H,7,10149.243652079957
MEEK-HARDIN 3C 3H,8,8593.558843519631
MEEK-HARDIN 3C 3H,9,8629.319809693103
MEEK-HARDIN 3C 3H,10,8154.082602134911
MEEK-HARDIN 3C 3H,11,6139.959219950854
MEEK-HARDIN 3C 3H,12,2788.9249054565094
MEEK-HARDIN 3C 3H,13,6620.745542949756
MEEK-HARDIN 3C 3H,14,7046.731496488383
MEEK-HARDIN 3C 3H,15,7031.996653944685
MEEK-HARDIN 3C 3H,16,7081.167982433209
MEEK-HARDIN 3C 3H,17,6149.081577525661
MEEK-HARDIN 3C 3H,18,5781.852878130391
MEEK-HARDIN 3C 3H,19,6223.50081037277
MEEK-HARDIN 3C 3H,20,5429.70669733884
MEEK-HARDIN 3C 3H,21,1876.4573639357973
MEEK-HARDIN 3C 3H,22,2721.43435980551
MEEK-HARDIN 3C 3H,23,4178.072881267318
MEEK-HARDIN 3C 3H,24,3972.447325769853
MEEK-HARDIN 3C 3H,25,1682.2554504104144
MEEK-HARDIN 3C 3H,26,163.20907617504048
MEEK-HARDIN 3C 3H,27,868.1967898781826
MEEK-HARDIN 3C 3H,28,2988.027395827887
MEEK-HARDIN 3C 3H,29,3903.673689897352
MEEK-HARDIN 3C 3H,30,3876.588069221519
MEEK-HARDIN 3C 3H,31,3936.5207995678
MEEK-HARDIN 3C 3H,32,3305.405970617451
MEEK-HARDIN 3C 3H,33,3075.443090918596
MEEK-HARDIN 3C 3H,34,3042.023616577911
MEEK-HARDIN 3C 3H,35,2701.9396664401106
MEEK-HARDIN 3C 3H,36,2609.292274446245
MEEK-HARDIN 3C 3H,37,2692.9994248967423
MEEK-HARDIN 3C 3H,38,2414.2625607779573
MEEK-HARDIN 3C 3H,39,2317.012599989543
MEEK-HARDIN 3C 3H,40,2242.0139070424007
MEEK-HARDIN 3C 3H,41,1956.969205834684
MEEK-HARDIN 3C 3H,42,1659.9048465519943
MEEK-HARDIN 3C 3H,43,2149.4327390599674
VLT SAUER ELEGANCE UNIT 0061WA,1,4816.169405696724
VLT SAUER ELEGANCE UNIT 0061WA,2,3666.66019857055
VLT SAUER ELEGANCE UNIT 0061WA,3,19640.494871947347
VLT SAUER ELEGANCE UNIT 0061WA,4,15056.951586300573
VLT SAUER ELEGANCE UNIT 0061WA,5,15994.38569257139
VLT SAUER ELEGANCE UNIT 0061WA,6,14943.730693515525
VLT SAUER ELEGANCE UNIT 0061WA,7,12658.555674137317
VLT SAUER ELEGANCE UNIT 0061WA,8,10279.315341593718
VLT SAUER ELEGANCE UNIT 0061WA,9,9155.66933840766
VLT SAUER ELEGANCE UNIT 0061WA,10,5989.493963880303
VLT SAUER ELEGANCE UNIT 0061WA,11,8073.886522469852
VLT SAUER ELEGANCE UNIT 0061WA,12,6384.088483554865
VLT SAUER ELEGANCE UNIT 0061WA,13,5964.552746802204
VLT SAUER ELEGANCE UNIT 0061WA,14,5059.78461239934
VLT SAUER ELEGANCE UNIT 0061WA,15,5176.28795963908
VLT SAUER ELEGANCE UNIT 0061WA,16,2179.264327093707
VLT SAUER ELEGANCE UNIT 0061WA,17,4208.376184470101
VLT SAUER ELEGANCE UNIT 0061WA,18,2948.0246747434408
VLT SAUER ELEGANCE UNIT 0061WA,19,4876.427023705572
VLT SAUER ELEGANCE UNIT 0061WA,20,5181.520858045112
VLT SAUER ELEGANCE UNIT 0061WA,21,4788.102041518918
VLT SAUER ELEGANCE UNIT 0061WA,22,4600.091477359354
VLT SAUER ELEGANCE UNIT 0061WA,23,3800.035678852768
VLT SAUER ELEGANCE UNIT 0061WA,24,2467.2164548365186
VLT SAUER ELEGANCE UNIT 0061WA,25,3448.480049574827
